 time   Mgal      M*       MWD     MBHNS    Msub     Mgas     Zgas   <Z*>mass <Z*>Lbol
 4500 .100E+01 .671E+00 .709E-01 .107E-01 .000E+00 .248E+00 .547E-01 .400E-02 .400E-02
 4505 .100E+01 .671E+00 .710E-01 .107E-01 .000E+00 .248E+00 .547E-01 .400E-02 .400E-02
 4510 .100E+01 .671E+00 .710E-01 .107E-01 .000E+00 .248E+00 .547E-01 .400E-02 .400E-02
 4515 .100E+01 .671E+00 .710E-01 .107E-01 .000E+00 .248E+00 .547E-01 .400E-02 .400E-02
 4520 .100E+01 .670E+00 .711E-01 .107E-01 .000E+00 .248E+00 .546E-01 .400E-02 .400E-02
 4525 .100E+01 .670E+00 .711E-01 .107E-01 .000E+00 .248E+00 .546E-01 .400E-02 .400E-02
 4530 .100E+01 .670E+00 .711E-01 .107E-01 .000E+00 .248E+00 .546E-01 .400E-02 .400E-02
 4535 .100E+01 .670E+00 .712E-01 .107E-01 .000E+00 .248E+00 .546E-01 .400E-02 .400E-02
 4540 .100E+01 .670E+00 .712E-01 .107E-01 .000E+00 .248E+00 .546E-01 .400E-02 .400E-02
 4545 .100E+01 .670E+00 .712E-01 .107E-01 .000E+00 .248E+00 .546E-01 .400E-02 .400E-02
 4550 .100E+01 .670E+00 .713E-01 .107E-01 .000E+00 .248E+00 .546E-01 .400E-02 .400E-02
 4555 .100E+01 .670E+00 .713E-01 .107E-01 .000E+00 .248E+00 .546E-01 .400E-02 .400E-02
 4560 .100E+01 .670E+00 .713E-01 .107E-01 .000E+00 .248E+00 .546E-01 .400E-02 .400E-02
 4565 .100E+01 .670E+00 .714E-01 .107E-01 .000E+00 .248E+00 .546E-01 .400E-02 .400E-02
 4570 .100E+01 .670E+00 .714E-01 .107E-01 .000E+00 .248E+00 .546E-01 .400E-02 .400E-02
 4575 .100E+01 .670E+00 .714E-01 .107E-01 .000E+00 .248E+00 .546E-01 .400E-02 .400E-02
 4580 .100E+01 .670E+00 .715E-01 .107E-01 .000E+00 .248E+00 .546E-01 .400E-02 .400E-02
 4585 .100E+01 .670E+00 .715E-01 .107E-01 .000E+00 .248E+00 .546E-01 .400E-02 .400E-02
 4590 .100E+01 .669E+00 .715E-01 .107E-01 .000E+00 .248E+00 .546E-01 .400E-02 .400E-02
 4595 .100E+01 .669E+00 .716E-01 .107E-01 .000E+00 .248E+00 .546E-01 .400E-02 .400E-02
 4600 .100E+01 .669E+00 .716E-01 .107E-01 .000E+00 .248E+00 .545E-01 .400E-02 .400E-02
 4605 .100E+01 .669E+00 .716E-01 .107E-01 .000E+00 .248E+00 .545E-01 .400E-02 .400E-02
 4610 .100E+01 .669E+00 .717E-01 .107E-01 .000E+00 .248E+00 .545E-01 .400E-02 .400E-02
 4615 .100E+01 .669E+00 .717E-01 .107E-01 .000E+00 .248E+00 .545E-01 .400E-02 .400E-02
 4620 .100E+01 .669E+00 .717E-01 .107E-01 .000E+00 .248E+00 .545E-01 .400E-02 .400E-02
 4625 .100E+01 .669E+00 .718E-01 .107E-01 .000E+00 .249E+00 .545E-01 .400E-02 .400E-02
 4630 .100E+01 .669E+00 .718E-01 .107E-01 .000E+00 .249E+00 .545E-01 .400E-02 .400E-02
 4635 .100E+01 .669E+00 .718E-01 .107E-01 .000E+00 .249E+00 .545E-01 .400E-02 .400E-02
 4640 .100E+01 .669E+00 .719E-01 .107E-01 .000E+00 .249E+00 .545E-01 .400E-02 .400E-02
 4645 .100E+01 .669E+00 .719E-01 .107E-01 .000E+00 .249E+00 .545E-01 .400E-02 .400E-02
 4650 .100E+01 .669E+00 .719E-01 .107E-01 .000E+00 .249E+00 .545E-01 .400E-02 .400E-02
 4655 .100E+01 .669E+00 .720E-01 .107E-01 .000E+00 .249E+00 .545E-01 .400E-02 .400E-02
 4660 .100E+01 .668E+00 .720E-01 .107E-01 .000E+00 .249E+00 .545E-01 .400E-02 .400E-02
 4665 .100E+01 .668E+00 .720E-01 .107E-01 .000E+00 .249E+00 .545E-01 .400E-02 .400E-02
 4670 .100E+01 .668E+00 .721E-01 .107E-01 .000E+00 .249E+00 .545E-01 .400E-02 .400E-02
 4675 .100E+01 .668E+00 .721E-01 .107E-01 .000E+00 .249E+00 .544E-01 .400E-02 .400E-02
 4680 .100E+01 .668E+00 .721E-01 .107E-01 .000E+00 .249E+00 .544E-01 .400E-02 .400E-02
 4685 .100E+01 .668E+00 .722E-01 .107E-01 .000E+00 .249E+00 .544E-01 .400E-02 .400E-02
 4690 .100E+01 .668E+00 .722E-01 .107E-01 .000E+00 .249E+00 .544E-01 .400E-02 .400E-02
 4695 .100E+01 .668E+00 .722E-01 .107E-01 .000E+00 .249E+00 .544E-01 .400E-02 .400E-02
 4700 .100E+01 .668E+00 .723E-01 .107E-01 .000E+00 .249E+00 .544E-01 .400E-02 .400E-02
 4705 .100E+01 .668E+00 .723E-01 .107E-01 .000E+00 .249E+00 .544E-01 .400E-02 .400E-02
 4710 .100E+01 .668E+00 .723E-01 .107E-01 .000E+00 .249E+00 .544E-01 .400E-02 .400E-02
 4715 .100E+01 .668E+00 .724E-01 .107E-01 .000E+00 .249E+00 .544E-01 .400E-02 .400E-02
 4720 .100E+01 .668E+00 .724E-01 .107E-01 .000E+00 .249E+00 .544E-01 .400E-02 .400E-02
 4725 .100E+01 .668E+00 .724E-01 .107E-01 .000E+00 .249E+00 .544E-01 .400E-02 .400E-02
 4730 .100E+01 .667E+00 .725E-01 .107E-01 .000E+00 .249E+00 .544E-01 .400E-02 .400E-02
 4735 .100E+01 .667E+00 .725E-01 .107E-01 .000E+00 .249E+00 .544E-01 .400E-02 .400E-02
 4740 .100E+01 .667E+00 .725E-01 .107E-01 .000E+00 .249E+00 .544E-01 .400E-02 .400E-02
 4745 .100E+01 .667E+00 .726E-01 .107E-01 .000E+00 .249E+00 .544E-01 .400E-02 .400E-02
 4750 .100E+01 .667E+00 .726E-01 .107E-01 .000E+00 .249E+00 .544E-01 .400E-02 .400E-02
 4755 .100E+01 .667E+00 .726E-01 .107E-01 .000E+00 .249E+00 .543E-01 .400E-02 .400E-02
 4760 .100E+01 .667E+00 .727E-01 .107E-01 .000E+00 .250E+00 .543E-01 .400E-02 .400E-02
 4765 .100E+01 .667E+00 .727E-01 .107E-01 .000E+00 .250E+00 .543E-01 .400E-02 .400E-02
 4770 .100E+01 .667E+00 .727E-01 .107E-01 .000E+00 .250E+00 .543E-01 .400E-02 .400E-02
 4775 .100E+01 .667E+00 .728E-01 .107E-01 .000E+00 .250E+00 .543E-01 .400E-02 .400E-02
 4780 .100E+01 .667E+00 .728E-01 .107E-01 .000E+00 .250E+00 .543E-01 .400E-02 .400E-02
 4785 .100E+01 .667E+00 .728E-01 .107E-01 .000E+00 .250E+00 .543E-01 .400E-02 .400E-02
 4790 .100E+01 .667E+00 .729E-01 .107E-01 .000E+00 .250E+00 .543E-01 .400E-02 .400E-02
 4795 .100E+01 .667E+00 .729E-01 .107E-01 .000E+00 .250E+00 .543E-01 .400E-02 .400E-02
 4800 .100E+01 .667E+00 .729E-01 .107E-01 .000E+00 .250E+00 .543E-01 .400E-02 .400E-02
 4805 .100E+01 .666E+00 .730E-01 .107E-01 .000E+00 .250E+00 .543E-01 .400E-02 .400E-02
 4810 .100E+01 .666E+00 .730E-01 .107E-01 .000E+00 .250E+00 .543E-01 .400E-02 .400E-02
 4815 .100E+01 .666E+00 .730E-01 .107E-01 .000E+00 .250E+00 .543E-01 .400E-02 .400E-02
 4820 .100E+01 .666E+00 .731E-01 .107E-01 .000E+00 .250E+00 .543E-01 .400E-02 .400E-02
 4825 .100E+01 .666E+00 .731E-01 .107E-01 .000E+00 .250E+00 .543E-01 .400E-02 .400E-02
 4830 .100E+01 .666E+00 .731E-01 .107E-01 .000E+00 .250E+00 .543E-01 .400E-02 .400E-02
 4835 .100E+01 .666E+00 .732E-01 .107E-01 .000E+00 .250E+00 .542E-01 .400E-02 .400E-02
 4840 .100E+01 .666E+00 .732E-01 .107E-01 .000E+00 .250E+00 .542E-01 .400E-02 .400E-02
 4845 .100E+01 .666E+00 .732E-01 .107E-01 .000E+00 .250E+00 .542E-01 .400E-02 .400E-02
 4850 .100E+01 .666E+00 .733E-01 .107E-01 .000E+00 .250E+00 .542E-01 .400E-02 .400E-02
 4855 .100E+01 .666E+00 .733E-01 .107E-01 .000E+00 .250E+00 .542E-01 .400E-02 .400E-02
 4860 .100E+01 .666E+00 .733E-01 .107E-01 .000E+00 .250E+00 .542E-01 .400E-02 .400E-02
 4865 .100E+01 .666E+00 .734E-01 .107E-01 .000E+00 .250E+00 .542E-01 .400E-02 .400E-02
 4870 .100E+01 .666E+00 .734E-01 .107E-01 .000E+00 .250E+00 .542E-01 .400E-02 .400E-02
 4875 .100E+01 .665E+00 .734E-01 .107E-01 .000E+00 .250E+00 .542E-01 .400E-02 .400E-02
 4880 .100E+01 .665E+00 .735E-01 .107E-01 .000E+00 .250E+00 .542E-01 .400E-02 .400E-02
 4885 .100E+01 .665E+00 .735E-01 .107E-01 .000E+00 .250E+00 .542E-01 .400E-02 .400E-02
 4890 .100E+01 .665E+00 .735E-01 .107E-01 .000E+00 .250E+00 .542E-01 .400E-02 .400E-02
 4895 .100E+01 .665E+00 .736E-01 .107E-01 .000E+00 .250E+00 .542E-01 .400E-02 .400E-02
 4900 .100E+01 .665E+00 .736E-01 .107E-01 .000E+00 .251E+00 .542E-01 .400E-02 .400E-02
 4905 .100E+01 .665E+00 .736E-01 .107E-01 .000E+00 .251E+00 .542E-01 .400E-02 .400E-02
 4910 .100E+01 .665E+00 .737E-01 .107E-01 .000E+00 .251E+00 .542E-01 .400E-02 .400E-02
 4915 .100E+01 .665E+00 .737E-01 .107E-01 .000E+00 .251E+00 .542E-01 .400E-02 .400E-02
 4920 .100E+01 .665E+00 .737E-01 .107E-01 .000E+00 .251E+00 .541E-01 .400E-02 .400E-02
 4925 .100E+01 .665E+00 .738E-01 .107E-01 .000E+00 .251E+00 .541E-01 .400E-02 .400E-02
 4930 .100E+01 .665E+00 .738E-01 .107E-01 .000E+00 .251E+00 .541E-01 .400E-02 .400E-02
 4935 .100E+01 .665E+00 .738E-01 .107E-01 .000E+00 .251E+00 .541E-01 .400E-02 .400E-02
 4940 .100E+01 .665E+00 .739E-01 .107E-01 .000E+00 .251E+00 .541E-01 .400E-02 .400E-02
 4945 .100E+01 .665E+00 .739E-01 .107E-01 .000E+00 .251E+00 .541E-01 .400E-02 .400E-02
 4950 .100E+01 .664E+00 .739E-01 .107E-01 .000E+00 .251E+00 .541E-01 .400E-02 .400E-02
 4955 .100E+01 .664E+00 .740E-01 .107E-01 .000E+00 .251E+00 .541E-01 .400E-02 .400E-02
 4960 .100E+01 .664E+00 .740E-01 .107E-01 .000E+00 .251E+00 .541E-01 .400E-02 .400E-02
 4965 .100E+01 .664E+00 .740E-01 .107E-01 .000E+00 .251E+00 .541E-01 .400E-02 .400E-02
 4970 .100E+01 .664E+00 .741E-01 .107E-01 .000E+00 .251E+00 .541E-01 .400E-02 .400E-02
 4975 .100E+01 .664E+00 .741E-01 .107E-01 .000E+00 .251E+00 .541E-01 .400E-02 .400E-02
 4980 .100E+01 .664E+00 .741E-01 .107E-01 .000E+00 .251E+00 .541E-01 .400E-02 .400E-02
 4985 .100E+01 .664E+00 .741E-01 .107E-01 .000E+00 .251E+00 .541E-01 .400E-02 .400E-02
 4990 .100E+01 .664E+00 .742E-01 .107E-01 .000E+00 .251E+00 .541E-01 .400E-02 .400E-02
 4995 .100E+01 .664E+00 .742E-01 .107E-01 .000E+00 .251E+00 .541E-01 .400E-02 .400E-02
 5000 .100E+01 .664E+00 .742E-01 .107E-01 .000E+00 .251E+00 .541E-01 .400E-02 .400E-02
 5005 .100E+01 .664E+00 .743E-01 .107E-01 .000E+00 .251E+00 .540E-01 .400E-02 .400E-02
 5010 .100E+01 .664E+00 .743E-01 .107E-01 .000E+00 .251E+00 .540E-01 .400E-02 .400E-02
 5015 .100E+01 .664E+00 .743E-01 .107E-01 .000E+00 .251E+00 .540E-01 .400E-02 .400E-02
 5020 .100E+01 .664E+00 .744E-01 .107E-01 .000E+00 .251E+00 .540E-01 .400E-02 .400E-02
 5025 .100E+01 .663E+00 .744E-01 .107E-01 .000E+00 .251E+00 .540E-01 .400E-02 .400E-02
 5030 .100E+01 .663E+00 .744E-01 .107E-01 .000E+00 .251E+00 .540E-01 .400E-02 .400E-02
 5035 .100E+01 .663E+00 .745E-01 .107E-01 .000E+00 .251E+00 .540E-01 .400E-02 .400E-02
 5040 .100E+01 .663E+00 .745E-01 .107E-01 .000E+00 .251E+00 .540E-01 .400E-02 .400E-02
 5045 .100E+01 .663E+00 .745E-01 .107E-01 .000E+00 .252E+00 .540E-01 .400E-02 .400E-02
 5050 .100E+01 .663E+00 .746E-01 .107E-01 .000E+00 .252E+00 .540E-01 .400E-02 .400E-02
 5055 .100E+01 .663E+00 .746E-01 .107E-01 .000E+00 .252E+00 .540E-01 .400E-02 .400E-02
 5060 .100E+01 .663E+00 .746E-01 .107E-01 .000E+00 .252E+00 .540E-01 .400E-02 .400E-02
 5065 .100E+01 .663E+00 .747E-01 .107E-01 .000E+00 .252E+00 .540E-01 .400E-02 .400E-02
 5070 .100E+01 .663E+00 .747E-01 .107E-01 .000E+00 .252E+00 .540E-01 .400E-02 .400E-02
 5075 .100E+01 .663E+00 .747E-01 .107E-01 .000E+00 .252E+00 .540E-01 .400E-02 .400E-02
 5080 .100E+01 .663E+00 .748E-01 .107E-01 .000E+00 .252E+00 .540E-01 .400E-02 .400E-02
 5085 .100E+01 .663E+00 .748E-01 .107E-01 .000E+00 .252E+00 .540E-01 .400E-02 .400E-02
 5090 .100E+01 .663E+00 .748E-01 .107E-01 .000E+00 .252E+00 .539E-01 .400E-02 .400E-02
 5095 .100E+01 .663E+00 .749E-01 .107E-01 .000E+00 .252E+00 .539E-01 .400E-02 .400E-02
 5100 .100E+01 .662E+00 .749E-01 .107E-01 .000E+00 .252E+00 .539E-01 .400E-02 .400E-02
 5105 .100E+01 .662E+00 .749E-01 .107E-01 .000E+00 .252E+00 .539E-01 .400E-02 .400E-02
 5110 .100E+01 .662E+00 .750E-01 .107E-01 .000E+00 .252E+00 .539E-01 .400E-02 .400E-02
 5115 .100E+01 .662E+00 .750E-01 .107E-01 .000E+00 .252E+00 .539E-01 .400E-02 .400E-02
 5120 .100E+01 .662E+00 .750E-01 .107E-01 .000E+00 .252E+00 .539E-01 .400E-02 .400E-02
 5125 .100E+01 .662E+00 .750E-01 .107E-01 .000E+00 .252E+00 .539E-01 .400E-02 .400E-02
 5130 .100E+01 .662E+00 .751E-01 .107E-01 .000E+00 .252E+00 .539E-01 .400E-02 .400E-02
 5135 .100E+01 .662E+00 .751E-01 .107E-01 .000E+00 .252E+00 .539E-01 .400E-02 .400E-02
 5140 .100E+01 .662E+00 .751E-01 .107E-01 .000E+00 .252E+00 .539E-01 .400E-02 .400E-02
 5145 .100E+01 .662E+00 .752E-01 .107E-01 .000E+00 .252E+00 .539E-01 .400E-02 .400E-02
 5150 .100E+01 .662E+00 .752E-01 .107E-01 .000E+00 .252E+00 .539E-01 .400E-02 .400E-02
 5155 .100E+01 .662E+00 .752E-01 .107E-01 .000E+00 .252E+00 .539E-01 .400E-02 .400E-02
 5160 .100E+01 .662E+00 .753E-01 .107E-01 .000E+00 .252E+00 .539E-01 .400E-02 .400E-02
 5165 .100E+01 .662E+00 .753E-01 .107E-01 .000E+00 .252E+00 .539E-01 .400E-02 .400E-02
 5170 .100E+01 .662E+00 .753E-01 .107E-01 .000E+00 .252E+00 .539E-01 .400E-02 .400E-02
 5175 .100E+01 .662E+00 .754E-01 .107E-01 .000E+00 .252E+00 .539E-01 .400E-02 .400E-02
 5180 .100E+01 .661E+00 .754E-01 .107E-01 .000E+00 .252E+00 .538E-01 .400E-02 .400E-02
 5185 .100E+01 .661E+00 .754E-01 .107E-01 .000E+00 .252E+00 .538E-01 .400E-02 .400E-02
 5190 .100E+01 .661E+00 .755E-01 .107E-01 .000E+00 .252E+00 .538E-01 .400E-02 .400E-02
 5195 .100E+01 .661E+00 .755E-01 .107E-01 .000E+00 .253E+00 .538E-01 .400E-02 .400E-02
 5200 .100E+01 .661E+00 .755E-01 .107E-01 .000E+00 .253E+00 .538E-01 .400E-02 .400E-02
 5205 .100E+01 .661E+00 .756E-01 .107E-01 .000E+00 .253E+00 .538E-01 .400E-02 .400E-02
 5210 .100E+01 .661E+00 .756E-01 .107E-01 .000E+00 .253E+00 .538E-01 .400E-02 .400E-02
 5215 .100E+01 .661E+00 .756E-01 .107E-01 .000E+00 .253E+00 .538E-01 .400E-02 .400E-02
 5220 .100E+01 .661E+00 .756E-01 .107E-01 .000E+00 .253E+00 .538E-01 .400E-02 .400E-02
 5225 .100E+01 .661E+00 .757E-01 .107E-01 .000E+00 .253E+00 .538E-01 .400E-02 .400E-02
 5230 .100E+01 .661E+00 .757E-01 .107E-01 .000E+00 .253E+00 .538E-01 .400E-02 .400E-02
 5235 .100E+01 .661E+00 .757E-01 .107E-01 .000E+00 .253E+00 .538E-01 .400E-02 .400E-02
 5240 .100E+01 .661E+00 .758E-01 .107E-01 .000E+00 .253E+00 .538E-01 .400E-02 .400E-02
 5245 .100E+01 .661E+00 .758E-01 .107E-01 .000E+00 .253E+00 .538E-01 .400E-02 .400E-02
 5250 .100E+01 .661E+00 .758E-01 .107E-01 .000E+00 .253E+00 .538E-01 .400E-02 .400E-02
 5255 .100E+01 .660E+00 .759E-01 .107E-01 .000E+00 .253E+00 .538E-01 .400E-02 .400E-02
 5260 .100E+01 .660E+00 .759E-01 .107E-01 .000E+00 .253E+00 .538E-01 .400E-02 .400E-02
 5265 .100E+01 .660E+00 .759E-01 .107E-01 .000E+00 .253E+00 .538E-01 .400E-02 .400E-02
 5270 .100E+01 .660E+00 .760E-01 .107E-01 .000E+00 .253E+00 .537E-01 .400E-02 .400E-02
 5275 .100E+01 .660E+00 .760E-01 .107E-01 .000E+00 .253E+00 .537E-01 .400E-02 .400E-02
 5280 .100E+01 .660E+00 .760E-01 .107E-01 .000E+00 .253E+00 .537E-01 .400E-02 .400E-02
 5285 .100E+01 .660E+00 .761E-01 .107E-01 .000E+00 .253E+00 .537E-01 .400E-02 .400E-02
 5290 .100E+01 .660E+00 .761E-01 .107E-01 .000E+00 .253E+00 .537E-01 .400E-02 .400E-02
 5295 .100E+01 .660E+00 .761E-01 .107E-01 .000E+00 .253E+00 .537E-01 .400E-02 .400E-02
 5300 .100E+01 .660E+00 .761E-01 .107E-01 .000E+00 .253E+00 .537E-01 .400E-02 .400E-02
 5305 .100E+01 .660E+00 .762E-01 .107E-01 .000E+00 .253E+00 .537E-01 .400E-02 .400E-02
 5310 .100E+01 .660E+00 .762E-01 .107E-01 .000E+00 .253E+00 .537E-01 .400E-02 .400E-02
 5315 .100E+01 .660E+00 .762E-01 .107E-01 .000E+00 .253E+00 .537E-01 .400E-02 .400E-02
 5320 .100E+01 .660E+00 .763E-01 .107E-01 .000E+00 .253E+00 .537E-01 .400E-02 .400E-02
 5325 .100E+01 .660E+00 .763E-01 .107E-01 .000E+00 .253E+00 .537E-01 .400E-02 .400E-02
 5330 .100E+01 .660E+00 .763E-01 .107E-01 .000E+00 .253E+00 .537E-01 .400E-02 .400E-02
 5335 .100E+01 .659E+00 .764E-01 .107E-01 .000E+00 .253E+00 .537E-01 .400E-02 .400E-02
 5340 .100E+01 .659E+00 .764E-01 .107E-01 .000E+00 .253E+00 .537E-01 .400E-02 .400E-02
 5345 .100E+01 .659E+00 .764E-01 .107E-01 .000E+00 .253E+00 .537E-01 .400E-02 .400E-02
 5350 .100E+01 .659E+00 .765E-01 .107E-01 .000E+00 .254E+00 .537E-01 .400E-02 .400E-02
 5355 .100E+01 .659E+00 .765E-01 .107E-01 .000E+00 .254E+00 .537E-01 .400E-02 .400E-02
 5360 .100E+01 .659E+00 .765E-01 .107E-01 .000E+00 .254E+00 .536E-01 .400E-02 .400E-02
 5365 .100E+01 .659E+00 .766E-01 .107E-01 .000E+00 .254E+00 .536E-01 .400E-02 .400E-02
 5370 .100E+01 .659E+00 .766E-01 .107E-01 .000E+00 .254E+00 .536E-01 .400E-02 .400E-02
 5375 .100E+01 .659E+00 .766E-01 .107E-01 .000E+00 .254E+00 .536E-01 .400E-02 .400E-02
 5380 .100E+01 .659E+00 .766E-01 .107E-01 .000E+00 .254E+00 .536E-01 .400E-02 .400E-02
 5385 .100E+01 .659E+00 .767E-01 .107E-01 .000E+00 .254E+00 .536E-01 .400E-02 .400E-02
 5390 .100E+01 .659E+00 .767E-01 .107E-01 .000E+00 .254E+00 .536E-01 .400E-02 .400E-02
 5395 .100E+01 .659E+00 .767E-01 .107E-01 .000E+00 .254E+00 .536E-01 .400E-02 .400E-02
 5400 .100E+01 .659E+00 .768E-01 .107E-01 .000E+00 .254E+00 .536E-01 .400E-02 .400E-02
 5405 .100E+01 .659E+00 .768E-01 .107E-01 .000E+00 .254E+00 .536E-01 .400E-02 .400E-02
 5410 .100E+01 .659E+00 .768E-01 .107E-01 .000E+00 .254E+00 .536E-01 .400E-02 .400E-02
 5415 .100E+01 .658E+00 .769E-01 .107E-01 .000E+00 .254E+00 .536E-01 .400E-02 .400E-02
 5420 .100E+01 .658E+00 .769E-01 .107E-01 .000E+00 .254E+00 .536E-01 .400E-02 .400E-02
 5425 .100E+01 .658E+00 .769E-01 .107E-01 .000E+00 .254E+00 .536E-01 .400E-02 .400E-02
 5430 .100E+01 .658E+00 .770E-01 .107E-01 .000E+00 .254E+00 .536E-01 .400E-02 .400E-02
 5435 .100E+01 .658E+00 .770E-01 .107E-01 .000E+00 .254E+00 .536E-01 .400E-02 .400E-02
 5440 .100E+01 .658E+00 .770E-01 .107E-01 .000E+00 .254E+00 .536E-01 .400E-02 .400E-02
 5445 .100E+01 .658E+00 .770E-01 .107E-01 .000E+00 .254E+00 .536E-01 .400E-02 .400E-02
 5450 .100E+01 .658E+00 .771E-01 .107E-01 .000E+00 .254E+00 .536E-01 .400E-02 .400E-02
 5455 .100E+01 .658E+00 .771E-01 .107E-01 .000E+00 .254E+00 .535E-01 .400E-02 .400E-02
 5460 .100E+01 .658E+00 .771E-01 .107E-01 .000E+00 .254E+00 .535E-01 .400E-02 .400E-02
 5465 .100E+01 .658E+00 .772E-01 .107E-01 .000E+00 .254E+00 .535E-01 .400E-02 .400E-02
 5470 .100E+01 .658E+00 .772E-01 .107E-01 .000E+00 .254E+00 .535E-01 .400E-02 .400E-02
 5475 .100E+01 .658E+00 .772E-01 .107E-01 .000E+00 .254E+00 .535E-01 .400E-02 .400E-02
 5480 .100E+01 .658E+00 .773E-01 .107E-01 .000E+00 .254E+00 .535E-01 .400E-02 .400E-02
 5485 .100E+01 .658E+00 .773E-01 .107E-01 .000E+00 .254E+00 .535E-01 .400E-02 .400E-02
 5490 .100E+01 .658E+00 .773E-01 .107E-01 .000E+00 .254E+00 .535E-01 .400E-02 .400E-02
 5495 .100E+01 .657E+00 .774E-01 .107E-01 .000E+00 .254E+00 .535E-01 .400E-02 .400E-02
 5500 .100E+01 .657E+00 .774E-01 .107E-01 .000E+00 .254E+00 .535E-01 .400E-02 .400E-02
 5505 .100E+01 .657E+00 .774E-01 .107E-01 .000E+00 .254E+00 .535E-01 .400E-02 .400E-02
 5510 .100E+01 .657E+00 .774E-01 .107E-01 .000E+00 .255E+00 .535E-01 .400E-02 .400E-02
 5515 .100E+01 .657E+00 .775E-01 .107E-01 .000E+00 .255E+00 .535E-01 .400E-02 .400E-02
 5520 .100E+01 .657E+00 .775E-01 .107E-01 .000E+00 .255E+00 .535E-01 .400E-02 .400E-02
 5525 .100E+01 .657E+00 .775E-01 .107E-01 .000E+00 .255E+00 .535E-01 .400E-02 .400E-02
 5530 .100E+01 .657E+00 .776E-01 .107E-01 .000E+00 .255E+00 .535E-01 .400E-02 .400E-02
 5535 .100E+01 .657E+00 .776E-01 .107E-01 .000E+00 .255E+00 .535E-01 .400E-02 .400E-02
 5540 .100E+01 .657E+00 .776E-01 .107E-01 .000E+00 .255E+00 .535E-01 .400E-02 .400E-02
 5545 .100E+01 .657E+00 .777E-01 .107E-01 .000E+00 .255E+00 .535E-01 .400E-02 .400E-02
 5550 .100E+01 .657E+00 .777E-01 .107E-01 .000E+00 .255E+00 .534E-01 .400E-02 .400E-02
 5555 .100E+01 .657E+00 .777E-01 .107E-01 .000E+00 .255E+00 .534E-01 .400E-02 .400E-02
 5560 .100E+01 .657E+00 .777E-01 .107E-01 .000E+00 .255E+00 .534E-01 .400E-02 .400E-02
 5565 .100E+01 .657E+00 .778E-01 .107E-01 .000E+00 .255E+00 .534E-01 .400E-02 .400E-02
 5570 .100E+01 .657E+00 .778E-01 .107E-01 .000E+00 .255E+00 .534E-01 .400E-02 .400E-02
 5575 .100E+01 .656E+00 .778E-01 .107E-01 .000E+00 .255E+00 .534E-01 .400E-02 .400E-02
 5580 .100E+01 .656E+00 .779E-01 .107E-01 .000E+00 .255E+00 .534E-01 .400E-02 .400E-02
 5585 .100E+01 .656E+00 .779E-01 .107E-01 .000E+00 .255E+00 .534E-01 .400E-02 .400E-02
 5590 .100E+01 .656E+00 .779E-01 .107E-01 .000E+00 .255E+00 .534E-01 .400E-02 .400E-02
 5595 .100E+01 .656E+00 .780E-01 .107E-01 .000E+00 .255E+00 .534E-01 .400E-02 .400E-02
 5600 .100E+01 .656E+00 .780E-01 .107E-01 .000E+00 .255E+00 .534E-01 .400E-02 .400E-02
 5605 .100E+01 .656E+00 .780E-01 .107E-01 .000E+00 .255E+00 .534E-01 .400E-02 .400E-02
 5610 .100E+01 .656E+00 .781E-01 .107E-01 .000E+00 .255E+00 .534E-01 .400E-02 .400E-02
 5615 .100E+01 .656E+00 .781E-01 .107E-01 .000E+00 .255E+00 .534E-01 .400E-02 .400E-02
 5620 .100E+01 .656E+00 .781E-01 .107E-01 .000E+00 .255E+00 .534E-01 .400E-02 .400E-02
 5625 .100E+01 .656E+00 .781E-01 .107E-01 .000E+00 .255E+00 .534E-01 .400E-02 .400E-02
 5630 .100E+01 .656E+00 .782E-01 .107E-01 .000E+00 .255E+00 .534E-01 .400E-02 .400E-02
 5635 .100E+01 .656E+00 .782E-01 .107E-01 .000E+00 .255E+00 .534E-01 .400E-02 .400E-02
 5640 .100E+01 .656E+00 .782E-01 .107E-01 .000E+00 .255E+00 .534E-01 .400E-02 .400E-02
 5645 .100E+01 .656E+00 .783E-01 .107E-01 .000E+00 .255E+00 .533E-01 .400E-02 .400E-02
 5650 .100E+01 .656E+00 .783E-01 .107E-01 .000E+00 .255E+00 .533E-01 .400E-02 .400E-02
 5655 .100E+01 .656E+00 .783E-01 .107E-01 .000E+00 .255E+00 .533E-01 .400E-02 .400E-02
 5660 .100E+01 .655E+00 .784E-01 .107E-01 .000E+00 .255E+00 .533E-01 .400E-02 .400E-02
 5665 .100E+01 .655E+00 .784E-01 .107E-01 .000E+00 .255E+00 .533E-01 .400E-02 .400E-02
 5670 .100E+01 .655E+00 .784E-01 .107E-01 .000E+00 .255E+00 .533E-01 .400E-02 .400E-02
 5675 .100E+01 .655E+00 .784E-01 .107E-01 .000E+00 .256E+00 .533E-01 .400E-02 .400E-02
 5680 .100E+01 .655E+00 .785E-01 .107E-01 .000E+00 .256E+00 .533E-01 .400E-02 .400E-02
 5685 .100E+01 .655E+00 .785E-01 .107E-01 .000E+00 .256E+00 .533E-01 .400E-02 .400E-02
 5690 .100E+01 .655E+00 .785E-01 .107E-01 .000E+00 .256E+00 .533E-01 .400E-02 .400E-02
 5695 .100E+01 .655E+00 .786E-01 .107E-01 .000E+00 .256E+00 .533E-01 .400E-02 .400E-02
